# Dataset: TUM
# Sequence: fr1desk
# Camera translation noise std: 0.07 m
# Camera rotation noise std: 0 m
# Landmark location noise std: 0.0 m

63 2913 13514
517.306408 516.469215 318.64304 255.313989
0 1     3.410000e+02 3.260000e+02
15 741     1.254114e+02 1.504936e+02
15 743     3.456000e+01 1.454400e+02
15 745     7.800000e+01 1.080000e+02
15 746     4.926874e+02 3.856897e+02
15 747     2.592000e+02 3.179520e+02
15 748     5.016454e+02 3.762341e+02
15 749     5.697259e+02 3.726509e+02
15 750     4.821121e+02 2.280960e+02
15 751     4.176000e+02 2.220000e+02
15 753     2.784000e+02 2.760000e+02
15 754     5.246209e+02 3.442177e+02
15 755     4.512000e+02 3.420000e+02
15 756     2.794882e+02 3.726509e+02
15 757     1.896000e+02 3.612000e+02
15 758     4.810753e+02 4.250881e+02
15 759     3.151873e+02 3.504384e+02
15 760     3.283200e+02 3.369600e+02
15 761     3.297025e+02 3.379969e+02
15 762     5.303109e+02 4.048995e+02
15 771     2.820000e+02 4.140000e+02
15 772     2.380000e+02 4.160000e+02
15 774     4.300000e+02 3.960000e+02
15 775     4.890000e+02 3.870000e+02
15 776     2.928000e+02 3.840000e+02
15 777     2.920320e+02 3.853440e+02
15 778     2.900000e+02 3.680000e+02
15 779     1.428000e+02 3.888000e+02
15 780     2.587853e+02 3.632948e+02
15 781     4.729800e+02 3.619013e+02
15 782     2.600000e+02 3.630000e+02
15 783     9.123841e+01 4.250881e+02
15 786     5.250356e+02 3.433882e+02
15 787     9.206786e+01 4.255028e+02
15 788     4.389120e+02 2.350080e+02
15 789     4.396033e+02 2.343168e+02
15 791     2.030000e+02 3.620000e+02
15 792     4.503860e+02 3.408999e+02
15 793     4.910000e+02 3.270000e+02
15 794     4.500000e+02 2.620000e+02
15 795     3.632948e+02 2.289255e+02
15 796     3.768000e+02 3.408000e+02
15 797     7.400000e+01 3.200000e+02
15 798     2.916000e+02 3.264000e+02
15 799     3.060000e+02 2.980000e+02
15 800     3.060000e+02 2.988000e+02
15 801     3.052800e+02 2.980800e+02
15 802     3.027456e+02 2.965248e+02
15 803     3.960000e+02 3.180000e+02
15 804     3.960000e+02 3.182400e+02
15 805     2.680000e+02 3.200000e+02
15 806     2.615723e+02 3.189032e+02
15 808     2.304000e+02 2.563200e+02
15 809     1.344000e+02 3.468000e+02
15 810     4.010000e+02 2.720000e+02
15 817     1.389312e+02 2.654208e+02
15 818     1.881170e+02 2.717246e+02
15 819     3.196800e+02 2.145600e+02
15 820     1.522852e+02 2.926265e+02
15 829     5.026407e+02 2.762036e+02
15 830     5.038849e+02 2.757888e+02
15 831     5.400000e+02 2.140000e+02
15 844     2.574720e+02 1.382400e+02
15 854     5.225473e+02 1.851310e+02
15 859     2.609280e+02 4.060800e+02
15 860     2.633472e+02 4.064257e+02
15 861     2.376000e+02 4.152000e+02
15 862     3.690677e+02 3.260695e+02
15 864     4.707073e+02 3.545857e+02
15 865     4.734720e+02 3.576960e+02
15 866     4.908000e+02 3.204000e+02
15 871     3.525121e+02 2.757888e+02
15 877     2.724000e+02 2.112000e+02
15 879     1.762560e+02 2.840833e+02
15 892     2.032128e+02 1.555200e+02
15 893     1.816474e+02 1.318810e+02
15 910     2.139955e+02 5.225473e+01
15 924     4.665600e+02 2.145600e+02
15 927     4.536000e+02 2.721600e+02
15 929     3.682714e+02 3.259700e+02
15 930     3.670000e+02 3.270000e+02
15 931     3.657600e+02 3.283200e+02
15 942     2.329068e+02 4.150518e+02
15 945     2.592000e+02 3.628800e+02
15 967     2.633472e+02 3.193344e+02
15 969     3.547350e+02 2.759050e+02
15 970     3.179520e+02 2.747520e+02
15 971     1.900800e+02 3.611520e+02
15 974     4.956000e+02 3.900000e+02
15 976     4.180378e+02 2.149909e+02
15 978     2.840833e+02 3.711744e+02
15 979     2.811802e+02 3.732480e+02
15 980     4.831489e+02 2.280960e+02
15 981     2.880000e+02 3.686400e+02
15 982     4.838400e+02 2.275200e+02
15 983     4.896000e+02 3.264000e+02
15 985     2.592000e+02 3.628800e+02
15 987     4.769280e+02 3.127680e+02
15 989     4.118400e+02 3.355200e+02
15 990     4.130000e+02 3.360000e+02
15 991     2.640000e+02 3.410000e+02
15 992     2.640000e+02 3.408000e+02
15 993     4.105728e+02 3.338496e+02
15 997     1.433273e+02 3.911640e+02
15 998     1.425600e+02 3.888000e+02
15 999     1.434240e+02 3.905280e+02
15 1000     2.940000e+02 4.428000e+02
15 1001     4.320000e+02 3.650000e+02
15 1002     2.736000e+02 3.888000e+02
15 1010     5.016454e+02 2.723218e+02
15 1011     9.331201e+01 2.073600e+02
15 1012     4.354561e+02 1.741824e+02
15 1015     1.224254e+02 1.881170e+02
15 1019     3.850000e+02 3.140000e+02
15 1021     1.866240e+02 2.488320e+02
15 1022     2.217600e+02 2.203200e+02
15 1023     3.225600e+02 2.476800e+02
15 1024     3.230000e+02 2.490000e+02
15 1025     3.957120e+02 1.537920e+02
15 1026     2.880000e+02 2.180000e+02
15 1027     1.313280e+02 2.712960e+02
15 1028     1.454400e+02 2.462400e+02
15 1030     1.589760e+02 2.298240e+02
15 1031     7.166363e+01 2.651554e+02
15 1032     3.458765e+02 1.567642e+02
15 1037     1.584000e+02 2.292000e+02
15 1040     2.094336e+02 1.762560e+02
15 1041     2.911335e+02 1.741824e+02
15 1043     2.866545e+02 1.361609e+02
15 1059     2.920320e+02 1.745280e+02
15 1061     2.597807e+02 1.612432e+02
15 1065     9.853749e+01 2.090189e+02
15 1070     1.254114e+02 1.863254e+02
15 1071     1.264896e+02 1.741824e+02
15 1072     1.281600e+02 1.742400e+02
15 1078     2.937600e+02 2.361600e+02
15 1082     2.208000e+02 2.220000e+02
15 1106     4.095360e+02 2.522880e+02
15 1110     9.800000e+01 1.390000e+02
15 1124     9.538561e+01 1.430784e+02
15 1125     3.456000e+01 1.451520e+02
15 1126     8.640000e+01 6.624000e+01
15 1130     4.233600e+02 2.030400e+02
15 1131     1.169511e+02 2.065306e+02
15 1132     1.252800e+02 1.929600e+02
15 1133     1.612432e+02 1.791591e+02
15 1134     3.525120e+02 1.762560e+02
15 1135     9.455617e+01 1.443226e+02
15 1136     1.555200e+02 1.513728e+02
15 1137     1.960000e+02 1.310000e+02
15 1138     1.935360e+02 1.313280e+02
15 1139     2.779200e+02 9.504000e+01
15 1141     8.294402e+01 6.635521e+01
15 1198     1.283973e+02 1.283973e+02
15 1252     1.572000e+02 2.988000e+02
15 1254     1.492992e+02 2.597807e+02
15 1255     1.492992e+02 2.612737e+02
15 1256     4.305600e+02 2.635200e+02
15 1257     3.504000e+02 2.772000e+02
15 1258     4.031079e+02 1.731871e+02
15 1259     1.575936e+02 2.301696e+02
15 1260     3.960000e+02 1.540800e+02
15 1261     3.380000e+02 2.280000e+02
15 1262     3.384000e+02 2.280000e+02
15 1263     3.193344e+02 2.135808e+02
15 1266     3.800000e+02 1.630000e+02
15 1267     2.040423e+02 1.567642e+02
15 1268     2.006582e+02 2.078245e+02
15 1297     1.032000e+02 2.940000e+02
15 1460     1.540000e+02 1.560000e+02
15 2601     2.078245e+02 1.755759e+02
15 2728     4.458240e+02 3.144960e+02
15 2730     3.196800e+02 2.142720e+02
15 2731     1.306368e+02 2.695680e+02
15 2732     1.310400e+02 2.707200e+02
15 2733     7.879681e+01 2.674944e+02
15 2737     7.713793e+01 2.687386e+02
15 2743     2.592000e+02 1.624320e+02
15 2745     9.853749e+01 1.492992e+02
15 2746     1.469104e+02 1.146618e+02
15 2753     5.040000e+02 2.764800e+02
15 2759     5.520000e+02 2.256000e+02
15 2767     5.688000e+02 3.912000e+02
15 2797     4.269958e+02 3.941500e+02
15 2811     4.737600e+02 3.571200e+02
15 2825     1.451520e+02 2.467584e+02
15 2827     9.648000e+01 1.411200e+02
15 2901     5.797786e+02 3.707597e+02
16 19     4.299818e+02 3.583182e+02
16 28     3.224863e+02 4.060939e+02
16 30     5.961600e+02 2.626560e+02
16 31     5.971969e+02 2.612737e+02
16 36     8.300000e+01 3.240000e+02
16 37     6.200000e+01 3.200000e+02
16 39     4.132800e+02 3.168000e+02
16 40     4.200000e+02 2.784000e+02
16 43     1.617408e+02 3.209933e+02
16 48     2.760000e+02 1.896000e+02
16 49     2.980800e+02 1.598400e+02
16 50     2.989440e+02 1.607040e+02
16 52     2.687386e+02 1.318810e+02
16 56     3.151873e+02 3.691009e+02
16 58     4.199041e+02 2.782080e+02
16 64     5.051290e+02 3.160167e+02
16 67     5.052286e+02 3.153200e+02
16 209     3.585600e+02 1.569600e+02
16 210     3.588000e+02 1.572000e+02
16 308     5.184001e+02 3.628801e+02
16 309     5.124000e+02 3.732000e+02
16 450     4.430000e+02 8.600000e+01
16 525     4.682881e+02 1.054080e+02
16 572     4.992000e+02 2.676000e+02
16 575     5.190000e+02 1.940000e+02
16 601     3.628800e+02 1.952640e+02
16 612     4.423680e+02 1.900800e+02
16 660     3.905668e+02 1.469104e+02
16 664     3.309466e+02 2.264371e+02
16 683     7.166363e+01 2.418647e+02
16 696     4.651200e+02 3.585600e+02
16 697     4.648320e+02 3.594240e+02
16 702     4.458240e+02 4.302720e+02
16 711     5.316000e+02 4.152000e+02
16 712     1.433273e+02 4.180378e+02
16 713     3.006720e+02 4.164480e+02
16 714     2.810000e+02 4.070000e+02
16 715     1.060000e+02 3.390000e+02
16 716     1.310400e+02 3.384000e+02
16 717     8.280000e+01 3.240000e+02
16 718     3.612000e+02 3.576000e+02
16 719     3.614400e+02 3.556800e+02
16 720     4.924800e+02 3.960000e+02
16 721     3.320000e+02 3.410000e+02
16 722     4.658136e+02 3.583182e+02
16 723     2.688000e+02 3.264000e+02
16 724     3.240000e+02 3.324000e+02
16 726     3.214081e+02 3.317761e+02
16 727     5.774400e+02 3.528000e+02
16 728     4.370000e+02 2.340000e+02
16 730     1.254114e+02 1.881170e+02
16 738     7.080000e+01 2.424000e+02
16 742     3.160000e+02 1.360000e+02
16 743     6.360000e+01 1.872000e+02
16 744     1.119744e+02 1.517875e+02
16 746     5.163265e+02 3.732480e+02
16 748     5.231445e+02 3.619013e+02
16 749     5.792810e+02 3.553322e+02
16 750     4.924800e+02 2.347200e+02
16 751     4.356000e+02 2.352000e+02
16 752     4.329677e+02 2.363904e+02
16 753     3.190000e+02 2.910000e+02
16 754     5.374081e+02 3.335040e+02
16 755     4.740000e+02 3.370000e+02
16 756     3.344303e+02 3.762341e+02
16 757     2.530000e+02 3.730000e+02
16 758     5.132161e+02 4.078080e+02
16 760     3.715200e+02 3.427200e+02
16 762     5.494211e+02 3.851920e+02
16 771     3.430000e+02 4.120000e+02
16 772     3.040000e+02 4.170000e+02
16 773     3.234817e+02 4.055962e+02
16 778     3.420000e+02 3.720000e+02
16 779     2.160000e+02 4.026240e+02
16 780     3.135284e+02 3.707597e+02
16 781     4.926874e+02 3.523462e+02
16 784     5.376000e+02 3.312000e+02
16 785     1.710000e+02 4.400000e+02
16 786     5.391360e+02 3.317761e+02
16 787     1.713600e+02 4.392000e+02
16 788     4.560000e+02 2.448000e+02
16 789     4.564800e+02 2.448000e+02
16 790     4.570000e+02 2.450000e+02
16 792     4.748545e+02 3.359232e+02
16 806     3.075564e+02 3.314443e+02
16 814     3.265920e+02 2.419200e+02
16 819     3.420000e+02 2.328000e+02
16 821     2.678400e+02 2.177280e+02
16 829     5.076173e+02 2.737152e+02
16 830     5.080321e+02 2.737152e+02
16 838     2.712000e+02 1.668000e+02
16 844     2.712960e+02 1.676160e+02
16 851     1.416960e+02 1.607040e+02
16 854     5.163265e+02 1.928448e+02
16 859     3.231360e+02 4.078080e+02
16 860     3.234817e+02 4.064257e+02
16 861     3.036000e+02 4.176000e+02
16 862     4.048995e+02 3.296527e+02
16 863     2.938209e+02 3.798173e+02
16 864     4.924800e+02 3.473280e+02
16 866     5.070000e+02 3.160000e+02
16 871     3.794688e+02 2.861568e+02
16 877     3.024000e+02 2.328000e+02
16 879     2.260224e+02 3.048192e+02
16 912     7.257601e+01 2.405376e+02
16 919     3.024000e+02 2.332800e+02
16 929     4.022784e+02 3.276288e+02
16 930     4.000000e+02 3.310000e+02
16 931     3.996000e+02 3.312000e+02
16 942     3.006720e+02 4.147201e+02
16 967     3.110400e+02 3.317760e+02
16 969     3.792200e+02 2.836685e+02
16 970     3.513600e+02 2.865600e+02
16 972     5.011200e+01 3.853440e+02
16 975     5.198400e+02 3.700800e+02
16 976     4.329678e+02 2.239488e+02
16 978     3.386880e+02 3.749760e+02
16 979     3.359232e+02 3.782247e+02
16 981     3.398400e+02 3.729600e+02
16 986     2.956125e+02 3.702621e+02
16 989     4.416000e+02 3.348000e+02
16 993     4.389120e+02 3.352320e+02
16 994     2.529792e+02 3.711744e+02
16 995     3.144960e+02 3.490560e+02
16 996     2.538087e+02 3.707597e+02
16 998     2.164839e+02 4.031079e+02
16 999     2.177280e+02 4.022784e+02
16 1000     3.550000e+02 4.370000e+02
16 1001     4.630000e+02 3.590000e+02
16 1005     5.371200e+02 3.312000e+02
16 1007     1.310400e+02 2.980800e+02
16 1008     2.214605e+02 2.388788e+02
16 1010     5.088118e+02 2.723218e+02
16 1011     1.324800e+02 2.404800e+02
16 1012     4.420800e+02 1.900800e+02
16 1013     3.881780e+02 1.492992e+02
16 1014     4.320000e+02 2.160000e+02
16 1015     1.592525e+02 2.214605e+02
16 1016     4.100000e+02 2.650000e+02
16 1017     4.092000e+02 2.652000e+02
16 1018     4.126465e+02 3.172608e+02
16 1019     4.128000e+02 3.180000e+02
16 1022     2.609280e+02 2.453760e+02
16 1023     3.499200e+02 2.620800e+02
16 1024     3.510000e+02 2.630000e+02
16 1034     4.769280e+02 1.797120e+02
16 1040     2.363904e+02 2.065306e+02
16 1041     3.089664e+02 1.969920e+02
16 1043     2.985985e+02 1.612432e+02
16 1044     1.347840e+02 2.419200e+02
16 1045     1.320000e+02 2.412000e+02
16 1059     3.081600e+02 1.972800e+02
16 1065     1.368576e+02 2.413671e+02
16 1066     3.067200e+02 1.267200e+02
16 1070     1.582572e+02 2.209629e+02
16 1071     1.607040e+02 2.142720e+02
16 1082     2.604000e+02 2.472000e+02
16 1087     3.117368e+02 2.006582e+02
16 1098     2.289600e+02 1.339200e+02
16 1118     2.263680e+02 1.468800e+02
16 1120     2.289255e+02 1.343693e+02
16 1123     1.218282e+02 1.899086e+02
16 1124     1.244160e+02 1.814400e+02
16 1125     6.220801e+01 1.916007e+02
16 1129     2.145600e+02 2.304000e+02
16 1130     4.320000e+02 2.160000e+02
16 1131     1.555200e+02 2.363904e+02
16 1133     1.911030e+02 2.090189e+02
16 1134     3.628800e+02 1.944000e+02
16 1135     1.244160e+02 1.804032e+02
16 1136     1.804032e+02 1.866240e+02
16 1137     2.130000e+02 1.630000e+02
16 1138     2.102400e+02 1.641600e+02
16 1139     2.808000e+02 1.252800e+02
16 1140     3.081536e+02 1.218282e+02
16 1141     9.504001e+01 1.105920e+02
16 1252     2.088000e+02 3.228000e+02
16 1253     2.090880e+02 3.214080e+02
16 1254     2.000610e+02 2.836685e+02
16 1255     2.015540e+02 2.861568e+02
16 1256     4.492800e+02 2.692800e+02
16 1257     3.787200e+02 2.865600e+02
16 1258     4.130612e+02 1.916007e+02
16 1259     1.990656e+02 2.592000e+02
16 1260     4.075200e+02 1.742400e+02
16 1261     3.620000e+02 2.430000e+02
16 1262     3.612000e+02 2.436000e+02
16 1263     3.404160e+02 2.315520e+02
16 1266     3.930000e+02 1.850000e+02
16 1267     2.314138e+02 1.891123e+02
16 1287     8.700000e+01 1.410000e+02
16 1297     1.656000e+02 3.204000e+02
16 1300     1.308000e+02 1.896000e+02
16 1301     1.296000e+02 1.900800e+02
16 1302     3.657831e+02 8.957953e+01
16 1303     2.299208e+02 1.881170e+02
16 1304     1.590000e+02 1.460000e+02
16 1305     2.816640e+02 1.244160e+02
16 1306     3.048000e+02 1.212000e+02
16 1307     1.194394e+02 9.256552e+01
16 1339     1.630000e+02 2.050000e+02
16 1363     7.166363e+01 2.400732e+02
16 1442     1.617408e+02 1.555200e+02
16 1460     1.800000e+02 1.900000e+02
16 1722     7.257600e+01 1.797120e+02
16 2227     4.680000e+01 3.096000e+02
16 2446     1.627200e+02 2.044800e+02
16 2452     1.105920e+02 1.503360e+02
16 2469     1.252800e+02 2.376000e+02
16 2601     2.329068e+02 2.042413e+02
16 2641     6.400000e+01 1.870000e+02
16 2730     3.412800e+02 2.318400e+02
16 2741     1.270000e+02 2.400000e+02
16 2742     1.244160e+02 2.363904e+02
16 2753     5.112000e+02 2.750400e+02
16 2759     5.440000e+02 2.260000e+02
16 2765     4.920000e+02 3.480000e+02
16 2794     5.486400e+02 2.563200e+02
16 2825     1.928448e+02 2.737152e+02
16 2826     5.772000e+02 3.528000e+02
16 2827     1.238400e+02 1.800000e+02
16 2894     3.084000e+02 1.980000e+02
17 19     4.335650e+02 4.048995e+02
17 40     4.176000e+02 3.240000e+02
17 43     1.797120e+02 3.715201e+02
17 56     3.265920e+02 4.199041e+02
17 58     4.188000e+02 3.228000e+02
17 64     4.997377e+02 3.628801e+02
17 67     4.980623e+02 3.619013e+02
17 78     5.310000e+02 3.030000e+02
17 210     3.540000e+02 2.060000e+02
17 601     3.576960e+02 2.471040e+02
17 660     3.869836e+02 1.970750e+02
17 664     3.335040e+02 2.764800e+02
17 679     9.316272e+01 3.404023e+02
17 683     8.241318e+01 2.902377e+02
17 686     4.802458e+02 2.886452e+02
17 696     4.694400e+02 4.060800e+02
17 697     4.665601e+02 4.060800e+02
17 698     4.727809e+02 3.815424e+02
17 714     2.980000e+02 4.590000e+02
17 718     3.720000e+02 4.056000e+02
17 719     3.715200e+02 4.046400e+02
17 720     4.924800e+02 4.392000e+02
17 721     3.420000e+02 3.930000e+02
17 722     4.658136e+02 4.060939e+02
17 723     2.808000e+02 3.756000e+02
17 724     3.312000e+02 3.828000e+02
17 726     3.317761e+02 3.815424e+02
17 727     5.673600e+02 3.988800e+02
17 730     1.318810e+02 2.339021e+02
17 744     1.169511e+02 1.990656e+02
17 749     5.673370e+02 3.981313e+02
17 752     4.304794e+02 2.886452e+02
17 753     3.270000e+02 3.440000e+02
17 754     5.304960e+02 3.784320e+02
17 759     3.715201e+02 4.043521e+02
17 761     3.815424e+02 3.939841e+02
17 764     2.102400e+02 3.441600e+02
17 765     1.929600e+02 3.340800e+02
17 766     2.112000e+02 3.456000e+02
17 767     1.393459e+02 3.458765e+02
17 770     4.976641e+02 3.646080e+02
17 779     2.350000e+02 4.580000e+02
17 780     3.276288e+02 4.188672e+02
17 781     4.926874e+02 3.971360e+02
17 784     5.299200e+02 3.772800e+02
17 786     5.308417e+02 3.753217e+02
17 797     1.660000e+02 4.000000e+02
17 818     2.508227e+02 3.493602e+02
17 820     2.120049e+02 3.702621e+02
17 829     4.993921e+02 3.214080e+02
17 844     2.764800e+02 2.211840e+02
17 851     1.451520e+02 2.108160e+02
17 854     4.997377e+02 2.384640e+02
17 871     3.836161e+02 3.317761e+02
17 877     3.084000e+02 2.820000e+02
17 885     2.115072e+02 3.682714e+02
17 886     1.157760e+02 4.354561e+02
17 893     2.090189e+02 2.139955e+02
17 912     8.062158e+01 2.896405e+02
17 929     4.055962e+02 3.757364e+02
17 945     3.268800e+02 4.190400e+02
17 963     1.552712e+02 2.120049e+02
17 964     1.464000e+02 2.112000e+02
17 969     3.822060e+02 3.314443e+02
17 972     6.912001e+01 4.440960e+02
17 975     5.170000e+02 4.170000e+02
17 976     4.269958e+02 2.747106e+02
17 979     3.490560e+02 4.285440e+02
17 983     5.000000e+02 3.640000e+02
17 984     3.009600e+02 4.334400e+02
17 986     3.110400e+02 4.205262e+02
17 990     4.416000e+02 3.828000e+02
17 1003     1.040000e+02 3.920000e+02
17 1005     5.304000e+02 3.780000e+02
17 1006     1.440000e+02 3.480000e+02
17 1007     1.440000e+02 3.484800e+02
17 1008     2.269348e+02 2.896405e+02
17 1009     2.209629e+02 2.717246e+02
17 1010     4.980623e+02 3.189032e+02
17 1012     4.363200e+02 2.433600e+02
17 1013     3.851920e+02 2.000610e+02
17 1015     1.658880e+02 2.737152e+02
17 1018     4.147201e+02 3.670273e+02
17 1031     1.373553e+02 3.463742e+02
17 1033     2.184000e+02 2.472000e+02
17 1034     4.651200e+02 2.275200e+02
17 1035     9.480000e+01 3.420000e+02
17 1041     3.085517e+02 2.463437e+02
17 1043     2.985985e+02 2.120049e+02
17 1044     1.451520e+02 2.937600e+02
17 1051     2.505600e+02 3.484800e+02
17 1059     3.096000e+02 2.462400e+02
17 1078     3.300000e+02 3.020000e+02
17 1087     3.105424e+02 2.448507e+02
17 1090     4.285440e+02 2.626560e+02
17 1091     3.836160e+02 2.021760e+02
17 1098     2.304000e+02 1.843200e+02
17 1099     3.528000e+02 2.076000e+02
17 1106     4.284000e+02 3.096000e+02
17 1108     2.410000e+02 2.990000e+02
17 1109     1.065600e+02 2.707200e+02
17 1110     1.320000e+02 2.290000e+02
17 1111     3.902400e+02 2.318400e+02
17 1114     5.661427e+02 2.974041e+02
17 1115     3.856897e+02 2.011392e+02
17 1116     2.750000e+02 2.180000e+02
17 1117     3.542400e+02 2.367360e+02
17 1118     2.275200e+02 1.929600e+02
17 1120     2.314138e+02 1.816474e+02
17 1123     1.325777e+02 2.364900e+02
17 1124     1.310400e+02 2.304000e+02
17 1125     6.808045e+01 2.400732e+02
17 1127     1.783296e+02 3.048192e+02
17 1129     2.229120e+02 2.799360e+02
17 1130     4.284000e+02 2.628000e+02
17 1132     1.656000e+02 2.760000e+02
