# Dataset: TUM
# Sequence: fr1desk
# First orb kf index 2
# Camera translation noise std: 0.02 m
# Camera rotation noise std: 0.0 m
# Landmark location noise std: 0.0 m
# Landmarks initialised with av depth: 1.0 m

20 1216 3917
517.306408 516.469215 318.64304 255.313989
0 0     5.460480e+02 1.658880e+02
11 819     3.580000e+02 3.690000e+02
11 822     2.966400e+02 2.073600e+02
11 826     3.284583e+02 2.179769e+02
11 827     4.190400e+02 2.707200e+02
11 829     4.290000e+02 3.240000e+02
11 832     3.027456e+02 3.193344e+02
11 834     2.995200e+02 3.240000e+02
11 844     2.937600e+02 2.782080e+02
11 845     1.575936e+02 3.172608e+02
11 847     1.911030e+02 3.045704e+02
11 851     7.680000e+01 2.544000e+02
11 861     2.911335e+02 1.045095e+02
11 862     2.896405e+02 1.045095e+02
11 864     2.339021e+02 1.244160e+02
11 869     2.299208e+02 1.074954e+02
11 870     2.280960e+02 2.747520e+02
11 871     2.275200e+02 2.736000e+02
11 872     3.260695e+02 2.830713e+02
11 873     2.923777e+02 2.654208e+02
11 874     1.640000e+02 2.740000e+02
11 876     5.577985e+02 4.333824e+02
11 877     3.570000e+02 4.290000e+02
11 914     4.454093e+02 2.363904e+02
11 919     3.214081e+02 3.255552e+02
11 923     3.156000e+02 2.520000e+02
11 939     2.836800e+02 1.670400e+02
11 944     2.030000e+02 1.580000e+02
11 947     1.512000e+02 2.088000e+02
11 949     2.160000e+02 2.232000e+02
11 950     2.160000e+02 2.232000e+02
11 951     1.728000e+02 2.203200e+02
11 952     1.728000e+02 2.194560e+02
11 953     2.060000e+02 1.970000e+02
11 954     2.056320e+02 1.952640e+02
11 955     2.052000e+02 1.968000e+02
11 956     1.721088e+02 2.177280e+02
11 957     2.218752e+02 1.886976e+02
11 958     3.504000e+02 1.932000e+02
11 959     3.359232e+02 1.741824e+02
11 960     2.015540e+02 1.741824e+02
11 962     2.073600e+02 1.658880e+02
11 963     2.115072e+02 1.617408e+02
11 964     4.176000e+02 1.411200e+02
11 965     2.329068e+02 1.540768e+02
11 966     2.894400e+02 1.238400e+02
11 967     2.363904e+02 1.517875e+02
11 968     2.404800e+02 1.512000e+02
11 969     2.420000e+02 1.480000e+02
11 970     3.583181e+02 7.962625e+01
11 971     3.583182e+02 7.882999e+01
11 972     5.232000e+02 2.592000e+02
11 973     2.989440e+02 2.332800e+02
11 974     3.010868e+02 2.339021e+02
11 975     2.988000e+02 2.328000e+02
11 976     8.709121e+01 2.911335e+02
11 977     3.060000e+02 2.180000e+02
11 978     3.296527e+02 2.185741e+02
11 979     2.510000e+02 1.970000e+02
11 1009     2.329068e+02 1.224254e+02
11 1011     2.090880e+02 1.054080e+02
11 1083     1.520000e+02 2.080000e+02
11 1094     1.791591e+02 1.433273e+02
11 1105     3.045704e+02 3.224864e+02
11 1108     2.960000e+02 1.300000e+02
11 1111     2.840833e+02 1.658880e+02
11 1117     1.814400e+02 3.576960e+02
11 1122     3.340800e+02 1.728000e+02
11 1126     2.880000e+02 2.916000e+02
11 1127     4.550400e+02 3.542400e+02
11 1128     3.585600e+02 7.632000e+01
11 1137     5.308417e+02 3.566592e+02
11 1147     5.246209e+02 2.571264e+02
11 1155     7.464961e+01 2.508227e+02
11 1157     3.196800e+02 3.214080e+02
11 1160     5.160000e+02 2.400000e+02
11 1164     4.031079e+02 3.782247e+02
11 1166     4.940000e+02 4.510000e+02
11 1168     2.985985e+02 3.941500e+02
11 1169     4.608000e+02 3.432000e+02
11 1175     5.486400e+02 3.830400e+02
11 1177     3.006720e+02 4.375297e+02
11 1181     3.628800e+02 3.945600e+02
11 1182     3.144960e+02 3.784320e+02
11 1183     3.707597e+02 3.533415e+02
11 1185     3.196800e+02 3.211200e+02
11 1187     2.944512e+02 2.778624e+02
11 1191     6.140000e+02 1.300000e+02
11 1197     2.476800e+02 9.936000e+01
11 1203     3.390000e+02 4.700000e+01
11 1204     2.136000e+02 1.008000e+02
11 1215     5.230000e+02 3.660000e+02
12 20     2.920320e+02 4.043521e+02
12 21     2.989440e+02 2.868480e+02
12 25     5.101057e+02 1.907712e+02
12 27     1.468109e+02 4.055962e+02
12 28     1.463132e+02 4.060939e+02
12 30     5.630400e+02 4.161600e+02
12 31     5.673370e+02 4.105728e+02
12 33     4.188672e+02 3.214081e+02
12 34     4.302720e+02 4.337280e+02
12 35     3.726509e+02 2.794882e+02
12 36     3.036000e+02 3.708000e+02
12 37     3.433882e+02 3.359232e+02
12 38     3.404023e+02 3.332359e+02
12 40     7.920001e+01 2.712000e+02
12 41     4.907520e+02 9.331201e+01
12 43     4.926874e+02 8.957954e+01
12 46     3.081600e+02 1.872000e+02
12 47     3.075840e+02 1.883520e+02
12 48     3.068929e+02 1.866240e+02
12 49     3.089664e+02 1.534464e+02
12 50     2.114077e+02 3.511518e+02
12 52     4.636800e+02 3.283200e+02
12 53     1.641600e+02 3.715201e+02
12 54     4.095360e+02 2.280960e+02
12 55     3.427200e+02 3.355200e+02
12 56     2.592000e+02 3.421440e+02
12 61     4.001219e+02 4.150518e+02
12 62     5.100000e+02 3.680000e+02
12 64     4.013163e+02 4.084827e+02
12 65     5.486400e+02 1.728000e+02
12 194     4.848000e+02 1.488000e+02
12 209     3.374163e+02 2.538087e+02
12 351     5.510000e+02 1.460000e+02
12 368     5.890000e+02 1.370000e+02
12 390     5.820000e+02 1.992000e+02
12 393     5.172000e+02 1.680000e+02
12 414     5.500800e+02 1.036800e+02
12 431     6.013441e+02 1.399680e+02
12 435     5.529601e+02 1.468800e+02
12 490     4.130000e+02 3.530000e+02
12 492     5.230000e+02 3.030000e+02
12 499     4.692000e+02 2.508000e+02
12 513     4.788000e+02 2.268000e+02
12 528     4.147201e+02 2.612737e+02
12 531     3.528000e+02 2.102400e+02
12 558     1.910000e+02 1.760000e+02
12 571     4.680000e+02 2.520000e+02
12 580     2.836685e+02 2.513204e+02
12 585     3.720000e+02 2.556000e+02
12 588     2.592000e+02 3.132000e+02
12 600     8.360757e+01 1.851310e+02
12 602     4.150518e+02 3.224863e+02
12 604     3.950000e+02 4.020000e+02
12 606     3.948000e+02 4.020000e+02
12 609     3.211200e+02 4.334400e+02
12 611     3.196800e+02 4.337280e+02
12 612     3.193344e+02 4.313089e+02
12 614     4.640000e+02 3.290000e+02
12 615     3.587328e+02 4.064257e+02
12 624     1.821451e+02 3.523462e+02
12 643     2.833920e+02 1.831680e+02
12 644     1.492992e+02 1.582572e+02
12 645     3.490000e+02 1.620000e+02
12 647     2.820000e+02 1.070000e+02
12 648     1.580000e+02 1.440000e+02
12 649     8.300000e+01 1.870000e+02
12 663     2.220000e+02 3.030000e+02
12 687     1.658880e+02 3.691009e+02
12 699     3.533415e+02 4.180378e+02
12 713     1.891123e+02 3.359232e+02
12 714     2.643840e+02 3.594240e+02
12 716     8.600000e+01 3.210000e+02
12 718     1.930000e+02 3.040000e+02
12 719     3.560000e+02 2.720000e+02
12 720     2.052000e+02 2.556000e+02
12 721     2.695680e+02 2.643840e+02
12 722     5.232000e+02 3.300000e+02
12 724     1.261440e+02 2.609280e+02
12 728     2.250000e+02 2.240000e+02
12 736     4.419257e+02 3.762341e+02
12 737     4.429210e+02 3.757364e+02
12 738     5.230000e+02 3.310000e+02
12 740     2.716416e+02 2.032128e+02
12 751     2.764800e+02 1.848960e+02
12 755     4.852225e+02 1.492992e+02
12 761     5.200590e+02 2.985985e+02
12 762     3.006720e+02 2.861568e+02
12 763     2.995200e+02 2.865600e+02
12 765     3.209933e+02 3.010868e+02
12 766     1.454400e+02 4.060800e+02
12 767     1.451520e+02 4.060800e+02
12 768     1.212000e+02 4.056000e+02
12 769     2.830713e+02 3.726509e+02
12 773     4.040000e+02 4.150000e+02
12 775     1.656000e+02 3.700800e+02
12 777     2.937600e+02 3.265920e+02
12 778     2.944512e+02 3.255552e+02
12 779     2.604000e+02 3.444000e+02
12 780     2.590000e+02 3.130000e+02
12 781     1.140480e+02 3.473280e+02
12 782     5.080320e+02 1.918080e+02
12 783     2.056320e+02 2.557440e+02
12 784     2.490000e+02 2.490000e+02
12 789     2.220000e+02 2.040000e+02
12 800     2.239488e+02 1.612432e+02
12 814     2.799360e+02 1.036800e+02
12 816     8.352000e+01 1.872000e+02
12 818     3.556800e+02 4.132800e+02
12 819     3.552000e+02 4.140000e+02
12 827     4.046400e+02 3.038400e+02
12 832     2.811802e+02 3.757364e+02
12 833     2.820000e+02 3.756000e+02
12 834     2.808000e+02 3.772800e+02
12 845     1.175040e+02 4.008960e+02
12 847     1.582572e+02 3.792200e+02
12 849     1.883520e+02 3.352320e+02
12 862     2.060329e+02 1.313833e+02
12 868     1.504936e+02 1.397441e+02
12 870     1.907712e+02 3.338496e+02
12 871     1.886400e+02 3.326400e+02
12 872     2.974041e+02 3.224864e+02
12 873     2.592000e+02 3.131136e+02
12 874     1.137600e+02 3.470400e+02
12 876     5.546880e+02 4.354561e+02
12 880     4.044000e+02 3.060000e+02
12 881     1.779840e+02 3.870720e+02
12 882     1.783296e+02 3.856897e+02
12 883     4.210000e+02 3.230000e+02
12 884     1.872000e+02 3.840000e+02
12 885     4.204800e+02 3.225600e+02
12 888     1.656000e+02 3.708000e+02
12 890     3.960576e+02 4.022784e+02
12 891     1.200000e+02 3.540000e+02
12 892     3.168000e+02 3.996000e+02
12 895     1.812000e+02 3.540000e+02
12 896     3.110400e+02 3.974400e+02
12 897     1.140480e+02 3.462913e+02
12 898     1.814400e+02 3.525120e+02
12 900     6.739201e+01 3.576960e+02
12 901     6.600000e+01 3.550000e+02
12 903     1.580000e+02 4.490000e+02
12 904     3.160000e+02 4.320000e+02
12 905     1.644000e+02 3.960000e+02
12 929     1.389312e+02 2.467584e+02
12 934     4.800000e+01 2.200000e+02
12 935     3.456000e+02 2.194560e+02
12 936     1.550000e+02 2.360000e+02
12 937     9.072000e+01 2.491200e+02
12 938     1.866240e+02 2.177280e+02
12 939     2.194560e+02 2.021760e+02
12 941     1.293927e+02 2.189722e+02
12 944     1.210000e+02 2.020000e+02
12 946     1.908000e+02 1.752000e+02
12 947     7.776001e+01 2.712960e+02
12 948     7.672321e+01 2.695680e+02
12 949     1.589760e+02 2.782080e+02
12 950     1.596672e+02 2.778624e+02
12 951     1.105920e+02 2.816640e+02
12 952     1.078272e+02 2.799360e+02
12 953     1.392000e+02 2.472000e+02
12 954     1.368576e+02 2.463437e+02
12 955     1.396800e+02 2.476800e+02
12 956     1.069978e+02 2.786919e+02
12 957     1.555200e+02 2.363904e+02
12 958     2.952000e+02 2.232000e+02
12 959     2.737152e+02 2.040423e+02
12 960     1.283973e+02 2.209629e+02
12 961     2.065306e+02 1.318810e+02
12 962     1.293927e+02 2.139955e+02
12 963     1.313833e+02 2.090189e+02
12 964     3.470400e+02 1.612800e+02
12 965     1.576600e+02 1.934918e+02
12 966     2.125440e+02 1.555200e+02
12 970     2.786919e+02 1.020211e+02
12 971     2.794882e+02 1.039123e+02
12 972     4.800000e+02 2.700000e+02
12 973     2.574720e+02 2.747520e+02
12 974     2.587853e+02 2.737152e+02
12 975     2.568000e+02 2.748000e+02
12 978     2.938209e+02 2.615723e+02
12 1009     1.492992e+02 1.567642e+02
12 1010     1.512000e+02 1.540800e+02
12 1011     1.134674e+02 1.433273e+02
12 1063     2.940000e+02 3.276000e+02
12 1084     4.665601e+01 2.194560e+02
12 1104     2.654208e+02 3.587328e+02
12 1108     2.220000e+02 1.608000e+02
12 1111     2.189722e+02 2.015540e+02
12 1114     2.717246e+02 3.851920e+02
12 1115     3.628800e+02 3.939840e+02
12 1117     1.555200e+02 4.458240e+02
12 1126     2.606400e+02 3.427200e+02
12 1127     4.440960e+02 3.784320e+02
12 1128     2.779200e+02 9.792001e+01
12 1137     5.101057e+02 3.670273e+02
12 1147     4.802458e+02 2.687386e+02
12 1157     3.027456e+02 3.691009e+02
12 1165     5.097600e+02 3.772800e+02
12 1183     3.632948e+02 3.931546e+02
12 1188     2.352000e+02 2.832000e+02
12 1197     1.555200e+02 1.313280e+02
12 1203     2.600000e+02 7.100000e+01
13 20     3.877632e+02 3.670273e+02
13 28     2.293236e+02 4.013163e+02
13 32     4.260000e+02 4.512000e+02
13 33     5.101057e+02 2.513204e+02
13 36     3.856897e+02 3.276288e+02
13 37     4.155495e+02 2.836685e+02
13 38     4.150518e+02 2.836685e+02
13 39     5.230000e+02 1.780000e+02
13 40     1.036800e+02 2.626560e+02
13 45     2.940000e+02 1.524000e+02
13 46     3.300480e+02 1.244160e+02
13 48     3.284583e+02 1.269043e+02
13 49     3.160167e+02 8.957953e+01
13 51     5.374772e+02 2.538087e+02
13 53     2.363904e+02 3.566592e+02
13 55     4.176000e+02 2.851200e+02
13 56     3.297025e+02 3.048192e+02
13 61     5.080321e+02 3.545857e+02
13 63     5.052000e+02 2.652000e+02
13 159     5.904000e+02 8.784000e+01
13 179     4.044000e+02 1.332000e+02
13 194     5.011200e+02 5.616000e+01
13 350     5.690000e+02 4.600000e+01
13 491     5.275239e+02 2.911335e+02
13 492     5.928000e+02 2.112000e+02
13 503     5.774400e+02 1.411200e+02
13 541     4.944000e+02 2.340000e+02
13 559     1.944000e+02 1.344000e+02
13 564     1.797120e+02 1.054080e+02
13 582     4.840000e+02 1.880000e+02
13 596     4.727809e+01 2.090189e+02
13 602     5.088118e+02 2.508227e+02
13 604     4.956000e+02 3.444000e+02
13 605     4.632000e+02 3.888000e+02
13 606     4.953600e+02 3.441600e+02
13 607     4.233600e+02 3.939840e+02
13 611     4.320000e+02 3.960000e+02
13 612     4.304794e+02 3.956429e+02
13 613     4.550400e+02 3.700800e+02
13 641     5.909761e+02 4.292353e+02
13 643     3.027456e+02 1.244160e+02
13 647     2.770000e+02 4.100000e+01
13 648     1.440000e+02 1.068000e+02
13 649     7.100000e+01 1.680000e+02
13 650     1.935360e+02 1.330560e+02
13 651     1.741824e+02 1.244160e+02
13 654     1.517875e+02 8.709121e+01
13 655     1.410000e+02 8.400000e+01
13 666     2.544059e+02 3.726509e+02
13 678     2.460000e+02 4.128000e+02
13 679     2.010000e+02 4.060000e+02
13 680     2.289255e+02 4.031079e+02
13 681     4.150000e+02 4.240000e+02
13 682     4.872000e+02 4.296000e+02
13 683     2.664000e+02 3.852000e+02
13 684     2.661120e+02 3.853440e+02
13 685     2.676000e+02 3.672000e+02
13 686     1.180000e+02 3.610000e+02
13 687     2.363904e+02 3.583181e+02
13 688     4.801463e+02 3.977332e+02
13 689     2.380000e+02 3.560000e+02
13 690     6.428161e+01 3.898369e+02
13 691     5.425920e+02 3.853440e+02
13 692     6.200000e+01 3.900000e+02
13 694     6.240000e+01 3.900000e+02
13 695     4.564800e+02 2.520000e+02
13 696     4.561920e+02 2.522880e+02
13 697     4.560000e+02 2.532000e+02
13 698     1.824000e+02 3.456000e+02
13 699     4.553626e+02 3.682714e+02
13 700     5.070000e+02 3.620000e+02
13 701     4.670000e+02 2.830000e+02
13 702     3.732481e+02 2.329068e+02
13 703     3.708000e+02 3.552000e+02
13 704     6.800000e+01 2.830000e+02
13 705     2.793600e+02 3.240000e+02
13 706     3.040000e+02 2.980000e+02
13 707     3.036000e+02 2.976000e+02
13 708     3.024000e+02 2.966400e+02
13 709     3.024000e+02 2.972160e+02
13 710     3.970000e+02 3.350000e+02
13 711     3.972000e+02 3.348000e+02
13 712     2.580000e+02 3.130000e+02
13 713     2.508227e+02 3.117368e+02
13 715     2.318400e+02 2.419200e+02
13 716     1.260000e+02 3.192000e+02
13 717     4.170000e+02 2.860000e+02
13 718     2.436000e+02 2.760000e+02
13 719     4.170000e+02 2.090000e+02
13 720     2.448000e+02 2.184000e+02
13 721     3.172608e+02 2.156544e+02
13 722     6.004800e+02 2.433600e+02
13 723     2.070000e+02 2.620000e+02
13 725     1.940890e+02 2.562970e+02
13 736     5.374772e+02 3.045704e+02
13 738     6.012000e+02 2.436000e+02
13 740     2.944512e+02 1.513728e+02
13 754     4.603393e+02 8.294402e+01
13 761     5.897319e+02 2.115072e+02
13 762     3.697920e+02 2.332800e+02
13 764     3.873600e+02 3.686400e+02
13 766     2.280960e+02 4.008960e+02
13 767     2.280960e+02 4.002049e+02
13 768     2.001600e+02 4.060800e+02
13 771     4.752692e+02 3.906663e+02
13 772     4.769281e+02 3.960576e+02
13 773     5.083200e+02 3.556800e+02
13 775     2.367360e+02 3.576960e+02
13 777     3.642901e+02 2.836685e+02
13 778     3.628801e+02 2.820096e+02
13 779     3.300000e+02 3.060000e+02
13 784     2.894400e+02 2.030400e+02
13 786     1.804032e+02 2.633472e+02
13 800     2.239488e+02 1.134674e+02
13 816     7.257601e+01 1.658880e+02
13 817     2.571264e+02 4.375297e+02
13 818     4.561920e+02 3.663360e+02
13 827     4.924800e+02 2.332800e+02
13 832     3.642901e+02 3.374163e+02
13 845     1.940890e+02 4.031079e+02
13 861     2.011392e+02 7.879681e+01
13 869     1.182450e+02 1.039123e+02
13 870     2.509056e+02 3.110400e+02
13 871     2.557440e+02 3.127680e+02
13 872     3.654845e+02 2.830713e+02
13 874     1.693440e+02 3.421440e+02
13 877     4.956000e+02 4.344000e+02
13 880     4.939200e+02 2.332800e+02
13 882     2.562970e+02 3.732480e+02
13 883     5.136000e+02 2.496000e+02
13 884     2.664000e+02 3.672000e+02
13 885     5.114880e+02 2.505600e+02
13 886     5.076000e+02 3.624000e+02
13 887     1.987200e+02 3.643200e+02
13 888     2.376000e+02 3.564000e+02
13 889     2.179769e+02 3.523462e+02
13 890     4.955905e+02 3.442177e+02
13 891     1.785600e+02 3.470400e+02
13 893     4.110000e+02 3.580000e+02
13 894     2.480000e+02 3.350000e+02
13 895     2.484000e+02 3.348000e+02
13 896     4.084993e+02 3.566592e+02
13 897     1.721088e+02 3.400704e+02
13 898     2.488320e+02 3.317761e+02
13 899     1.719927e+02 3.404023e+02
13 900     1.194394e+02 3.642901e+02
13 901     1.180800e+02 3.614400e+02
13 902     1.192320e+02 3.628800e+02
13 903     2.540000e+02 4.460000e+02
13 904     4.240000e+02 3.930000e+02
13 913     1.252800e+02 1.771200e+02
13 914     4.765631e+02 1.863254e+02
13 918     4.003200e+02 2.649600e+02
13 919     3.851920e+02 3.284583e+02
13 920     3.880000e+02 3.280000e+02
13 921     1.908000e+02 2.304000e+02
13 922     2.315520e+02 2.073600e+02
13 923     3.352320e+02 2.488320e+02
13 924     3.360000e+02 2.490000e+02
13 925     4.292353e+02 1.555200e+02
13 926     3.060000e+02 2.130000e+02
13 927     1.416960e+02 2.453760e+02
13 928     1.598400e+02 2.217600e+02
13 929     1.617408e+02 2.239488e+02
13 930     1.783296e+02 2.094336e+02
13 931     8.957954e+01 2.364900e+02
13 933     5.412097e+02 1.824768e+02
13 935     3.832013e+02 1.567642e+02
13 937     1.054080e+02 2.367360e+02
13 938     2.073600e+02 1.824768e+02
13 939     2.404800e+02 1.598400e+02
13 941     1.368576e+02 1.891123e+02
13 942     3.296527e+02 1.254114e+02
13 944     1.236000e+02 1.776000e+02
13 945     1.728000e+02 1.607040e+02
13 946     1.944000e+02 1.339200e+02
13 947     1.036800e+02 2.612737e+02
13 948     1.020211e+02 2.612737e+02
13 949     1.952640e+02 2.522880e+02
13 952     1.393459e+02 2.687386e+02
13 956     1.361609e+02 2.651554e+02
13 958     3.254400e+02 1.684800e+02
13 959     2.956125e+02 1.522852e+02
13 961     1.990656e+02 8.211457e+01
13 962     1.403413e+02 1.821451e+02
13 967     1.642292e+02 1.582572e+02
13 969     1.670400e+02 1.497600e+02
13 972     5.412000e+02 1.860000e+02
13 973     3.075840e+02 2.315520e+02
13 974     3.085517e+02 2.314138e+02
13 975     3.067200e+02 2.318400e+02
13 977     3.060000e+02 2.124000e+02
13 979     2.318400e+02 2.073600e+02
13 991     2.730000e+02 8.600000e+01
13 1008     2.717246e+02 8.659355e+01
13 1009     1.433273e+02 1.218282e+02
13 1010     1.425600e+02 1.166400e+02
13 1011     9.206786e+01 1.119744e+02
13 1027     1.520640e+02 4.492800e+01
13 1031     3.398400e+02 3.240000e+02
13 1063     3.614400e+02 2.822400e+02
13 1080     8.985601e+01 3.628800e+01
13 1083     1.050000e+02 2.630000e+02
13 1084     4.561921e+01 2.094336e+02
13 1110     1.065600e+02 2.361600e+02
13 1111     2.364900e+02 1.576600e+02
13 1118     6.013441e+01 3.960576e+02
13 1120     1.244160e+02 1.940890e+02
13 1122     2.937600e+02 1.520640e+02
13 1123     1.433273e+02 1.224254e+02
13 1124     1.970750e+02 9.674590e+01
13 1126     3.300480e+02 3.058560e+02
13 1127     5.374081e+02 3.093120e+02
13 1136     4.752000e+02 3.912000e+02
13 1180     4.950000e+02 2.340000e+02
13 1184     6.020000e+02 2.430000e+02
13 1188     2.856000e+02 2.436000e+02
13 1191     5.280000e+02 3.300000e+01
13 1194     1.617408e+02 2.239488e+02
13 1195     5.904000e+02 4.291200e+02
13 1197     1.365120e+02 8.985601e+01
13 1202     3.264000e+02 1.692000e+02
13 1204     9.849601e+01 9.849601e+01
13 1215     5.990000e+02 2.960000e+02
14 22     3.630000e+02 2.280000e+02
14 28     2.627666e+02 4.060939e+02
14 29     2.652000e+02 4.092000e+02
14 30     6.091200e+02 2.707200e+02
14 31     6.096000e+02 2.712000e+02
14 33     4.802458e+02 2.289255e+02
14 36     3.844800e+02 3.139200e+02
14 37     3.991680e+02 2.712960e+02
14 38     3.981313e+02 2.712269e+02
14 40     1.019520e+02 2.937600e+02
14 46     2.868480e+02 1.330560e+02
14 47     2.882304e+02 1.327104e+02
14 48     2.861568e+02 1.343693e+02
14 53     2.592000e+02 3.628801e+02
14 55     4.008000e+02 2.724000e+02
14 61     4.914433e+02 3.214081e+02
14 64     4.897015e+02 3.224863e+02
14 75     5.460000e+02 2.580000e+02
14 275     4.976641e+02 3.773953e+02
14 276     4.890240e+02 3.870720e+02
14 313     4.200000e+02 5.300000e+01
14 435     4.786560e+02 3.801600e+01
14 470     5.300000e+02 5.000000e+01
